col1,col2
Standard pairwise coreference resolution systems are subject to errors resulting from their performing anaphora identification as an implicit part of coreference resolution.,{}
"In this paper, we propose an integer linear programming (ILP) formulation for coreference resolution which models anaphoricity and coreference as a joint task, such that each local model informs the other for the final assignments. joint ILP formulation provides score improvements of 3.7-5.3% over a base coreference classifier on the ACE datasets.",{}
"The task of coreference resolution involves imposing a partition on a set of entity mentions in a document, where each partition corresponds to some entity in an underlying discourse model.","{'title': '1 Introduction', 'number': '1'}"
"Most work treats coreference resolution as a binary classification task in which each decision is made in a pairwise fashion, independently of the others (McCarthy and Lehnert, 1995; Soon et al., 2001; Ng and Cardie, 2002b; Morton, 2000; Kehler et al., 2004).","{'title': '1 Introduction', 'number': '1'}"
There are two major drawbacks with most systems that make pairwise coreference decisions.,"{'title': '1 Introduction', 'number': '1'}"
The first is that identification of anaphora is done implicitly as part of the coreference resolution.,"{'title': '1 Introduction', 'number': '1'}"
"Two common types of errors with these systems are cases where: (i) the system mistakenly identifies an antecedent for non-anaphoric mentions, and (ii) the system does not try to resolve an actual anaphoric mention.","{'title': '1 Introduction', 'number': '1'}"
"To reduce such errors, Ng and Cardie (2002a) and Ng (2004) use an anaphoricity classifier –which has the sole task of saying whether or not any antecedents should be identified for each mention– as a filter for their coreference system.","{'title': '1 Introduction', 'number': '1'}"
"They achieve higher performance by doing so; however, their setup uses the two classifiers in a cascade.","{'title': '1 Introduction', 'number': '1'}"
"This requires careful determination of an anaphoricity threshold in order to not remove too many mentions from consideration (Ng, 2004).","{'title': '1 Introduction', 'number': '1'}"
"This sensitivity is unsurprising, given that the tasks are codependent.","{'title': '1 Introduction', 'number': '1'}"
"The second problem is that most coreference systems make each decision independently of previous ones in a greedy fashion (McCallum and Wellner, 2004).","{'title': '1 Introduction', 'number': '1'}"
"Clearly, the determination of membership of a particular mention into a partition should be conditioned on how well it matches the entity as a whole.","{'title': '1 Introduction', 'number': '1'}"
"Since independence between decisions is an unwarranted assumption for the task, models that consider a more global context are likely to be more appropriate.","{'title': '1 Introduction', 'number': '1'}"
"Recent work has examined such models; Luo et al. (2004) using Bell trees, and McCallum and Wellner (2004) using conditional random fields, and Ng (2005) using rerankers.","{'title': '1 Introduction', 'number': '1'}"
"In this paper, we propose to recast the task of coreference resolution as an optimization problem, namely an integer linear programming (ILP) problem.","{'title': '1 Introduction', 'number': '1'}"
This framework has several properties that make it highly suitable for addressing the two aforementioned problems.,"{'title': '1 Introduction', 'number': '1'}"
The first is that it can utilize existing classifiers; ILP performs global inference based on their output rather than formulating a new inference procedure for solving the basic task.,"{'title': '1 Introduction', 'number': '1'}"
"Second, the ILP approach supports inference over multiple classifiers, without having to fiddle with special parameterization.","{'title': '1 Introduction', 'number': '1'}"
"Third, it is much more efficient than conditional random fields, especially when long-distance features are utilized (Roth and Yih, 2005).","{'title': '1 Introduction', 'number': '1'}"
"Finally, it is straightforward to create categorical global constraints with ILP; this is done in a declarative manner using inequalities on the assignments to indicator variables.","{'title': '1 Introduction', 'number': '1'}"
"This paper focuses on the first problem, and proposes to model anaphoricity determination and coreference resolution as a joint task, wherein the decisions made by each locally trained model are mutually constrained.","{'title': '1 Introduction', 'number': '1'}"
The presentation of the ILP model proceeds in two steps.,"{'title': '1 Introduction', 'number': '1'}"
"In the first, intermediary step, we simply use ILP to find a global assignment based on decisions made by the coreference classifier alone.","{'title': '1 Introduction', 'number': '1'}"
"The resulting assignment is one that maximally agrees with the decisions of the classifier, that is, where all and only the links predicted to be coreferential are used for constructing the chains.","{'title': '1 Introduction', 'number': '1'}"
"This is in contrast with the usual clustering algorithms, in which a unique antecedent is typically picked for each anaphor (e.g., the most probable or the most recent).","{'title': '1 Introduction', 'number': '1'}"
The second step provides the joint formulation: the coreference classifier is now combined with an anaphoricity classifier and constraints are added to ensure that the ultimate coreference and anaphoricity decisions are mutually consistent.,"{'title': '1 Introduction', 'number': '1'}"
Both of these formulations achieve significant performance gains over the base classifier.,"{'title': '1 Introduction', 'number': '1'}"
"Specifically, the joint model achieves f-score improvements of 3.7-5.3% on three datasets.","{'title': '1 Introduction', 'number': '1'}"
"We begin by presenting the basic coreference classifier and anaphoricity classifier and their performance, including an upperbound that shows the limitation of using them in a cascade.","{'title': '1 Introduction', 'number': '1'}"
We then give the details of our ILP formulations and evaluate their performance with respect to each other and the base classifier.,"{'title': '1 Introduction', 'number': '1'}"
"The classification approach tackles coreference in two steps by: (i) estimating the probability, PC(COREF|hi, ji), of having a coreferential outcome given a pair of mentions hi, ji, and (ii) applying a selection algorithm that will single out a unique candidate out of the subset of candidates i for which the probability PC(COREF|hi, ji) reaches a particular value (typically .5).","{'title': '2 Base models: coreference classifier', 'number': '2'}"
We use a maximum entropy model for the coreference classifier.,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Such models are well-suited for coreference, because they are able to handle many different, potentially overlapping learning features without making independence assumptions.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Previous work on coreference using maximum entropy includes (Kehler, 1997; Morton, 1999; Morton, 2000).","{'title': '2 Base models: coreference classifier', 'number': '2'}"
The model is defined in a standard fashion as follows: comes (COREF and ¬COREF).,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Model parameters are estimated using maximum entropy (Berger et al., 1996).","{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Specifically, we estimate parameters with the limited memory variable metric algorithm implemented in the Toolkit for Advanced Discriminative Modeling1 (Malouf, 2002).","{'title': '2 Base models: coreference classifier', 'number': '2'}"
We use a Gaussian prior with a variance of 1000 — no attempt was made to optimize this value.,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Training instances for the coreference classifier are constructed based on pairs of mentions of the form hi, ji, where j and i are the descriptions for an anaphor and one of its candidate antecedents, respectively.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
Each such pair is assigned either a label COREF (i.e. a positive instance) or a label ¬COREF (i.e. a negative instance) depending on whether or not the two mentions corefer.,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"In generating the training data, we followed the method of (Soon et al., 2001) creating for each anaphor: (i) a positive instance for the pair hi, ji where i is the closest antecedent for j, and (ii) a negative instance for each pair hi, ki where k intervenes between i and j.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Once trained, the classifier is used to create a set of coreferential links for each test document; these links in turn define a partition over the entire set of mentions.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
In the system of Soon et. al.,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"(2001) system, this is done by pairing each mention j with each preceding mention i.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Each test instance hi, ji thus formed is then evaluated by the classifier, which returns a probability representing the likelihood that these two mentions are coreferential.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
Soon et. al.,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"(2001) use “Closest-First” selection: that is, the process terminates as soon as an antecedent (i.e., a test instance with probability > .5) is found or the beginning of the text is reached.","{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Another option is to pick the antecedent with the best overall probability (Ng and Cardie, 2002b).","{'title': '2 Base models: coreference classifier', 'number': '2'}"
"Our features for the coreference classifier fall into three main categories: (i) features of the anaphor, (ii) features of antecedent mention, and (iii) relational features (i.e., features that describe properties which hold between the two mentions, e.g. distance).","{'title': '2 Base models: coreference classifier', 'number': '2'}"
This feature set is similar (though not equivalent) to that used by Ng and Cardie (2002a).,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
We omit details here for the sake of brevity — the ILP systems we employ here could be equally well applied to many different base classifiers using many different feature sets.,"{'title': '2 Base models: coreference classifier', 'number': '2'}"
"As mentioned in the introduction, coreference classifiers such as that presented in section 2 suffer from errors in which (a) they assign an antecedent to a non-anaphor mention or (b) they assign no antecedents to an anaphoric mention.","{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
Ng and Cardie (2002a) suggest overcoming such failings by augmenting their coreference classifier with an anaphoricity classifier which acts as a filter during model usage.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
Only the mentions that are deemed anaphoric are considered for coreference resolution.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
"Interestingly, they find a degredation in performance.","{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
"In particular, they obtain significant improvements in precision, but with larger losses in recall (especially for proper names and common nouns).","{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
"To counteract this, they add ad hoc constraints based on string matching and extended mention matching which force certain mentions to be resolved as anaphors regardless of the anaphoricity classifier.","{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
This allows them to improve overall f-scores by 1-3%.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
Ng (2004) obtains f-score improvements of 2.8-4.5% by tuning the anaphoricity threshold on held-out data.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
The task for the anaphoricity determination component is the following: one wants to decide for each mention i in a document whether i is anaphoric or not.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
"That is, this task can be performed using a simple binary classifier with two outcomes: ANAPH and ANAPH.","{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
The classifier estimates the conditional probabilities P(ANAPH|i) and predicts ANAPH for i when P(ANAPH|i) > .5.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
"We use the following model for our anaphoricity classifier: This model is trained in the same manner as the coreference classifier, also with a Gaussian prior with a variance of 1000.","{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
The features used for the anaphoricity classifier are quite simple.,"{'title': '3 Base models: anaphoricity classifier', 'number': '3'}"
