col1,col2
A good decoding algorithm is critical to the success of any statistical machine translation system.,{}
The decoder’s job is to find the translation that is most likely according to set of previously learned parameters (and a formula for combining them).,{}
"Since the space of possible translations is extremely large, typical decoding algorithms are only able to examine a portion of it, thus risking to miss good solutions.",{}
"In this paper, we compare the speed and output quality of a traditional stack-based decoding algorithm with two new decoders: a fast greedy decoder and a slow but optimal decoder that treats decoding as an integer-programming optimization problem.",{}
"A statistical MT system that translates (say) French sentences into English, is divided into three parts: (1) a language model (LM) that assigns a probability P(e) to any English string, (2) a translation model (TM) that assigns a probability P(fe) to any pair of English and French strings, and (3) a decoder.","{'title': '1 Introduction', 'number': '1'}"
"The decoder takes a previously unseen sentenceand tries to find the that maximizes P(ef), or equivalently maximizes P(e)P(fe).","{'title': '1 Introduction', 'number': '1'}"
"Brown et al. (1993) introduced a series of TMs based on word-for-word substitution and reordering, but did not include a decoding algorithm.","{'title': '1 Introduction', 'number': '1'}"
"If the source and target languages are constrained to have the same word order (by choice or through suitable pre-processing), then the linear Viterbi algorithm can be applied (Tillmann et al., 1997).","{'title': '1 Introduction', 'number': '1'}"
"If re-ordering is limited to rotations around nodes in a binary tree, then optimal decoding can be carried out by a high-polynomial algorithm (Wu, 1996).","{'title': '1 Introduction', 'number': '1'}"
"For arbitrary word-reordering, the decoding problem is NP-complete (Knight, 1999).","{'title': '1 Introduction', 'number': '1'}"
"A sensible strategy (Brown et al., 1995; Wang and Waibel, 1997) is to examine a large subset of likely decodings and choose just from that.","{'title': '1 Introduction', 'number': '1'}"
"Of course, it is possible to miss a good translation this way.","{'title': '1 Introduction', 'number': '1'}"
"If the decoder returns ebut there exists some e for which P(ef) P(ef), this is called a search error.","{'title': '1 Introduction', 'number': '1'}"
"As Wang and Waibel (1997) remark, it is hard to know whether a search error has occurred—the only way to show that a decoding is sub-optimal is to actually produce a higherscoring one.","{'title': '1 Introduction', 'number': '1'}"
"Thus, while decoding is a clear-cut optimization task in which every problem instance has a right answer, it is hard to come up with good answers quickly.","{'title': '1 Introduction', 'number': '1'}"
"This paper reports on measurements of speed, search errors, and translation quality in the context of a traditional stack decoder (Jelinek, 1969; Brown et al., 1995) and two new decoders.","{'title': '1 Introduction', 'number': '1'}"
"The first is a fast greedy decoder, and the second is a slow optimal decoder based on generic mathematical programming techniques.","{'title': '1 Introduction', 'number': '1'}"
"In this paper, we work with IBM Model 4, which revolves around the notion of a word alignment over a pair of sentences (see Figure 1).","{'title': '2 IBM Model 4', 'number': '2'}"
A word alignment assigns a single home (English string position) to each French word.,"{'title': '2 IBM Model 4', 'number': '2'}"
"If two French words align to the same English word, then that English word is said to have a fertility of two.","{'title': '2 IBM Model 4', 'number': '2'}"
"Likewise, if an English word remains unalignedto, then it has fertility zero.","{'title': '2 IBM Model 4', 'number': '2'}"
The word alignment in Figure 1 is shorthand for a hypothetical stochastic process by which an English string gets converted into a French string.,"{'title': '2 IBM Model 4', 'number': '2'}"
There are several sets of decisions to be made.,"{'title': '2 IBM Model 4', 'number': '2'}"
"First, every English word is assigned a fertility.","{'title': '2 IBM Model 4', 'number': '2'}"
These assignments are made stochastically according to a table n( e).,"{'title': '2 IBM Model 4', 'number': '2'}"
"We delete from the string any word with fertility zero, we duplicate any word with fertility two, etc.","{'title': '2 IBM Model 4', 'number': '2'}"
"If a word has fertility greater than zero, we call it fertile.","{'title': '2 IBM Model 4', 'number': '2'}"
"If its fertility is greater than one, we call it very fertile.","{'title': '2 IBM Model 4', 'number': '2'}"
"After each English word in the new string, we may increment the fertility of an invisible English NULL element with probability p(typically about 0.02).","{'title': '2 IBM Model 4', 'number': '2'}"
The NULL element ultimately produces “spurious” French words.,"{'title': '2 IBM Model 4', 'number': '2'}"
"Next, we perform a word-for-word replacement of English words (including NULL) by French words, according to the table t(f e).","{'title': '2 IBM Model 4', 'number': '2'}"
"Finally, we permute the French words.","{'title': '2 IBM Model 4', 'number': '2'}"
"In permuting, Model 4 distinguishes between French words that are heads (the leftmost French word generated from a particular English word), nonheads (non-leftmost, generated only by very fertile English words), and NULL-generated.","{'title': '2 IBM Model 4', 'number': '2'}"
Heads.,"{'title': '2 IBM Model 4', 'number': '2'}"
The head of one English word is assigned a French string position based on the position assigned to the previous English word.,"{'title': '2 IBM Model 4', 'number': '2'}"
"If an English word e translates into something at French position j, then the French head word of eis stochastically placed in French position k with distortion probability d(k–jclass(e ), class(f)), where “class” refers to automatically determined word classes for French and English vocabulary items.","{'title': '2 IBM Model 4', 'number': '2'}"
This relative offset k–j encourages adjacent English words to translate into adjacent French words.,"{'title': '2 IBM Model 4', 'number': '2'}"
"If e is infertile, then j is taken from e , etc.","{'title': '2 IBM Model 4', 'number': '2'}"
"If e is very fertile, then j is the average of the positions of its French translations.","{'title': '2 IBM Model 4', 'number': '2'}"
Non-heads.,"{'title': '2 IBM Model 4', 'number': '2'}"
"If the head of English word e is placed in French position j, then its first nonhead is placed in French position k ( j) according to another table d (k–jclass(f)).","{'title': '2 IBM Model 4', 'number': '2'}"
"The next non-head is placed at position q with probability d (q–kclass(f)), and so forth.","{'title': '2 IBM Model 4', 'number': '2'}"
NULL-generated.,"{'title': '2 IBM Model 4', 'number': '2'}"
"After heads and non-heads are placed, NULL-generated words are permuted into the remaining vacant slots randomly.","{'title': '2 IBM Model 4', 'number': '2'}"
"If there are NULL-generated words, then any placement scheme is chosen with probability 1/ .","{'title': '2 IBM Model 4', 'number': '2'}"
"These stochastic decisions, starting with e, result in different choices of f and an alignment of f with e. We map an e onto a particulara,f✠pair with probability: d e d NULL where the factors separated bysymbols denote fertility, translation, head permutation, non-head permutation, null-fertility, and null-translation probabilities.1","{'title': '2 IBM Model 4', 'number': '2'}"
"If we observe a new sentence f, then an optimal decoder will search for an e that maximizes P(ef) P(e)P(fe).","{'title': '3 Definition of the Problem', 'number': '3'}"
"Here, P(fe) is the sum of P(a,fe) over all possible alignments a.","{'title': '3 Definition of the Problem', 'number': '3'}"
"Because this sum involves significant computation, we typically avoid it by instead searching for ane,a pair that maximizes P(e,af) P(e)P(a,fe).","{'title': '3 Definition of the Problem', 'number': '3'}"
We take the language model P(e) to be a smoothed n-gram model of English.,"{'title': '3 Definition of the Problem', 'number': '3'}"
"The stack (also called A*) decoding algorithm is a kind of best-first search which was first introduced in the domain of speech recognition (Jelinek, 1969).","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"By building solutions incrementally and storing partial solutions, or hypotheses, in a “stack” (in modern terminology, a priority queue), the decoder conducts an ordered search of the solution space.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"In the ideal case (unlimited stack size and exhaustive search time), a stack decoder is guaranteed to find an optimal solution; our hope is to do almost as well under real-world constraints of limited space and time.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
The generic stack decoding algorithm follows: Initialize the stack with an empty hypothesis.,"{'title': '4 Stack-Based Decoding', 'number': '4'}"
"Pop h, the best hypothesis, off the stack.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"If h is a complete sentence, output h and terminate.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"For each possible next word w, extend h by adding w and push the resulting hypothesis onto the stack.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
Return to the second step (pop).,"{'title': '4 Stack-Based Decoding', 'number': '4'}"
One crucial difference between the decoding process in speech recognition (SR) and machine translation (MT) is that speech is always produced in the same order as its transcription.,"{'title': '4 Stack-Based Decoding', 'number': '4'}"
"Consequently, in SR decoding there is always a simple left-to-right correspondence between input and output sequences.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"By contrast, in MT the leftto-right relation rarely holds even for language pairs as similar as French and English.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"We address this problem by building the solution from left to right, but allowing the decoder to consume its input in any order.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"This change makes decoding significantly more complex in MT; instead of knowing the order of the input in advance, we must consider allpermutations of an-word input sentence.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
Another important difference between SR and MT decoding is the lack of reliable heuristics in MT.,"{'title': '4 Stack-Based Decoding', 'number': '4'}"
A heuristic is used in A* search to estimate the cost of completing a partial hypothesis.,"{'title': '4 Stack-Based Decoding', 'number': '4'}"
"A good heuristic makes it possible to accurately compare the value of different partial hypotheses, and thus to focus the search in the most promising direction.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
The left-to-right restriction in SR makes it possible to use a simple yet reliable class of heuristics which estimate cost based on the amount of input left to decode.,"{'title': '4 Stack-Based Decoding', 'number': '4'}"
"Partly because of the absence of left-to-right correspondence, MT heuristics are significantly more difficult to develop (Wang and Waibel, 1997).","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"Without a heuristic, a classic stack decoder is ineffective because shorter hypotheses will almost always look more attractive than longer ones, since as we add words to a hypothesis, we end up multiplying more and more terms to find the probability.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
"Because of this, longer hypotheses will be pushed off the end of the stack by shorter ones even if they are in reality better decodings.","{'title': '4 Stack-Based Decoding', 'number': '4'}"
